PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,大宮中林町,16000000,1000000,,55,300000,ほぼ長方形,3.6,, ,,,その他,南,市道,9.2,第１種中高層住居専用地域,60,200,2020年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮玄琢北町,11000000,,,210,,ほぼ整形,7.6,140, ,木造,住宅,住宅,北,市道,4,第１種低層住居専用地域,60,100,2020年第2四半期,,調停・競売等
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,大宮北箱ノ井町,25000000,830000,,100,250000,長方形,5.5,, ,,,住宅,南,市道,6,第１種低層住居専用地域,60,100,2020年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野西蓮台野町,39000000,,,90,,台形,9.9,75,2020年,木造,住宅,住宅,南東,市道,5.9,第１種低層住居専用地域,60,100,2020年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野大徳寺町,31000000,,,65,,ほぼ長方形,4.5,90,2020年,木造,住宅,住宅,東,私道,4.8,第２種住居地域,60,200,2020年第2四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野泉堂町,27000000,,,65,,ほぼ長方形,11.3,75,2019年,木造,住宅,住宅,南,市道,4.2,第２種住居地域,60,300,2020年第2四半期,,私道を含む取引
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,紫野石龍町,39000000,1400000,,90,430000,ほぼ正方形,10,, ,,,住宅,南,市道,6,第１種住居地域,60,200,2020年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野下築山町,30000000,,,105,,ほぼ長方形,10,140, ,木造,住宅,倉庫,西,市道,6,準工業地域,60,200,2020年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,等持院南町,8600000,,,60,,ほぼ長方形,5.5,70,1983年,木造,住宅,住宅,東,私道,4,第１種低層住居専用地域,50,80,2020年第2四半期,,私道を含む取引
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,小山下内河原町,40000000,,２ＬＤＫ,55,,,,,2000年,ＲＣ,住宅,住宅,,,,近隣商業地域,80,300,2020年第1四半期,未改装,
