PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,4000000,,１Ｋ,15,,,,,1987年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2015年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,16000000,,２ＤＫ,45,,,,,1988年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2015年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,6000000,,１Ｋ,20,,,,,1988年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2015年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,小川学区,44000000,,,90,,不整形,4.6,95,2002年,木造,住宅,住宅,西,私道,5,準工業地域,60,200,2015年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,西陣学区,6200000,,１Ｋ,20,,,,,1997年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2015年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,西陣学区,31000000,,,65,,ほぼ長方形,7.4,110,2002年,木造,住宅,住宅,北,私道,4,準工業地域,60,200,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26102,京都府,京都市上京区,西陣学区,25000000,,,115,,ほぼ長方形,6,100, ,木造,住宅,その他,西,市道,7.5,近隣商業地域,80,200,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,西陣学区,170000000,,,150,,ほぼ長方形,6,410,2015年,鉄骨造,共同住宅,住宅,北,市道,5,商業地域,80,600,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,春日学区,38000000,,,60,,ほぼ長方形,4,95, ,木造,住宅,住宅,西,市道,6,第１種住居地域,60,200,2015年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,春日学区,13000000,,１Ｋ,20,,,,,2002年,ＲＣ,住宅,,,,,商業地域,80,600,2015年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,14000000,,１Ｋ,25,,,,,2007年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2015年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,4900000,,１Ｋ,20,,,,,1988年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2015年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,12000000,,１ＤＫ,25,,,,,2006年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2015年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26102,京都府,京都市上京区,成逸学区,39000000,,,195,,ほぼ長方形,6.2,195,1949年,木造,住宅,,西,市道,7.9,近隣商業地域,80,300,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,室町学区,31000000,,,155,,長方形,5.8,75,1961年,木造,住宅,住宅,東,市道,4,第１種住居地域,60,200,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,室町学区,20000000,,,40,,ほぼ長方形,4,55,1981年,木造,住宅,住宅,南,市道,4,第１種住居地域,60,200,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,室町学区,25000000,,,75,,ほぼ長方形,4.5,115, ,木造,住宅、店舗,その他,北,市道,6,第１種住居地域,60,200,2015年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,仁和学区,8500000,,１ＬＤＫ,40,,,,,1988年,ＲＣ,住宅,住宅,,,,第１種住居地域,60,200,2015年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,11000000,,,45,,ほぼ長方形,4.5,65,1982年,木造,住宅,住宅,東,私道,2,準工業地域,60,200,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,30000000,,,70,,ほぼ長方形,4.8,90,2015年,木造,住宅,住宅,南,私道,3.4,準工業地域,60,200,2015年第1四半期,,私道を含む取引
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,聚楽学区,5700000,,１Ｋ,20,,,,,1988年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2015年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26102,京都府,京都市上京区,中立学区,65000000,,,145,,ほぼ長方形,5,250,1983年,鉄骨造,その他,その他,西,市道,9,商業地域,80,600,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,聚楽学区,28000000,,,125,,ほぼ長方形,6,90, ,木造,住宅、店舗,,南,市道,4,準工業地域,60,200,2015年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,聚楽学区,72000000,,,260,,ほぼ長方形,7.5,240, ,木造,住宅、店舗,その他,東,市道,8,準工業地域,60,200,2015年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,中立学区,7500000,,１ＤＫ,30,,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2015年第1四半期,未改装,
