PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地),住宅地,26106,京都府,京都市下京区,七条御所ノ内北町,20000000,820000,,80,250000,長方形,6.1,, ,,,,北,市道,5.7,準工業地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26106,京都府,京都市下京区,修徳学区,50000000,840000,,200,250000,ほぼ整形,5,, ,,,,北,市道,5,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,修徳学区,21000000,,１Ｋ,25,,,,,2008年,ＲＣ,住宅,,,,,商業地域,80,700,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,修徳学区,85000000,,,150,,ほぼ長方形,8,410,1969年,ＲＣ,店舗,,南,市道,6,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,修徳学区,40000000,,,105,,長方形,8.2,135,1962年,木造,住宅、店舗,,南,市道,5.7,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,成徳学区,58000000,,３ＬＤＫ,80,,,,,2001年,ＲＣ,住宅,,,,,商業地域,80,400,2008年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,成徳学区,20000000,,２ＬＤＫ＋Ｓ,65,,,,,2000年,ＲＣ,住宅,,,,,商業地域,80,400,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,成徳学区,320000000,,,170,,ほぼ整形,26.8,9999,1982年,ＳＲＣ,事務所,,西,国道,29,商業地域,80,700,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,成徳学区,95000000,,,185,,ほぼ長方形,9.5,220,1961年,木造,店舗,,西,市道,2.9,商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26106,京都府,京都市下京区,梅小路東町,19000000,,,60,,ほぼ長方形,4,70,1991年,木造,住宅,,西,私道,4,第１種住居地域,60,200,2008年第1四半期,,私道を含む取引
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,中堂寺坊城町,6600000,,１Ｋ,20,,,,,1991年,ＳＲＣ,住宅,,,,,商業地域,80,600,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26106,京都府,京都市下京区,中堂寺庄ノ内町,64000000,,,185,,長方形,10,320,1997年,鉄骨造,住宅、工場,,西,市道,6,準工業地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,尚徳学区,9500000,,,45,,ほぼ長方形,5,70, ,木造,店舗,,北,市道,2,近隣商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,淳風学区,15000000,,,80,,ほぼ長方形,5.5,80, ,木造,店舗,,南,市道,7.5,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,有隣学区,6200000,,１Ｋ,20,,,,,1989年,ＲＣ,住宅,,,,,商業地域,80,400,2008年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,有隣学区,7000000,,１Ｋ,25,,,,,1991年,ＳＲＣ,住宅,,,,,商業地域,80,700,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地),商業地,26106,京都府,京都市下京区,有隣学区,150000000,980000,,500,300000,ほぼ長方形,16.5,, ,,,,北,市道,5.8,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,稚松学区,18000000,,,40,,ほぼ長方形,6.5,90,1987年,鉄骨造,倉庫,,西,市道,5.9,近隣商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,稚松学区,9000000,,１Ｋ,25,,,,,2003年,ＲＣ,住宅,,,,,商業地域,80,700,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,稚松学区,46000000,,,115,,ほぼ長方形,4.5,340,1996年,鉄骨造,事務所、店舗,,南,市道,5.4,商業地域,80,600,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26106,京都府,京都市下京区,梅小路本町,9000000,,,50,,ほぼ長方形,4.5,60, ,木造,住宅,,南,市道,7,準工業地域,60,200,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,郁文学区,7600000,,１Ｋ,25,,,,,1995年,鉄骨造,住宅,,,,,商業地域,80,700,2008年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,格致学区,11000000,,１ＬＤＫ,45,,,,,1987年,ＲＣ,住宅,,,,,商業地域,80,400,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地),商業地,26106,京都府,京都市下京区,格致学区,33000000,1900000,,60,560000,長方形,13.4,, ,,,,北,市道,12,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,格致学区,81000000,,,210,,長方形,13.5,190,1983年,木造,住宅,,東,市道,4.5,商業地域,80,700,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,菊浜学区,34000000,,３ＬＤＫ,70,,,,,1997年,ＳＲＣ,住宅,,,,,商業地域,80,400,2008年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,菊浜学区,21000000,,３ＬＤＫ,70,,,,,2003年,ＲＣ,住宅,,,,,商業地域,80,400,2008年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,皆山学区,9700000,,１ＤＫ,25,,,,,1996年,ＲＣ,住宅,,,,,商業地域,80,600,2008年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26106,京都府,京都市下京区,皆山学区,24000000,,２ＬＤＫ＋Ｓ,60,,,,,2000年,ＲＣ,住宅,,,,,商業地域,80,600,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地),商業地,26106,京都府,京都市下京区,西七条御前田町,170000000,2000000,,280,610000,ほぼ正方形,16.6,, ,,,,北,国道,50,準工業地域,60,300,2008年第1四半期,,隣地の購入
不動産取引価格情報,宅地(土地と建物),住宅地,26106,京都府,京都市下京区,西七条御前田町,27000000,,,50,,ほぼ長方形,6.8,90,2001年,木造,住宅,,西,市道,5.9,準工業地域,60,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26106,京都府,京都市下京区,西七条北西野町,8500000,,,30,,ほぼ長方形,3,40,1970年,木造,事務所,,西,市道,6,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,植柳学区,100000000,,,180,,ほぼ長方形,6,230,2001年,鉄骨造,住宅,,東,市道,10,近隣商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,植柳学区,35000000,,,185,,長方形,6.7,120, ,木造,住宅,,西,市道,7.5,近隣商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,安寧学区,26000000,,,60,,長方形,4.4,75, ,木造,住宅、店舗,,南,府道,27.5,商業地域,80,400,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,皆山学区,12000000,,,30,,長方形,4.8,45, ,木造,店舗,,東,市道,7,近隣商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26106,京都府,京都市下京区,皆山学区,13000000,,,30,,長方形,4.8,45, ,,,,東,市道,7,近隣商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26106,京都府,京都市下京区,大内学区,8800000,,,35,,ほぼ長方形,4.9,20, ,木造,住宅,,南,私道,1.8,第１種住居地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26106,京都府,京都市下京区,大内学区,7500000,,,45,,長方形,4.9,30, ,木造,住宅,,南,私道,3.1,第１種住居地域,60,200,2008年第1四半期,,
