PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,聚楽廻東町,43000000,,,95,,ほぼ長方形,5.3,95,2009年,木造,住宅,,東,市道,,第１種住居地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,聚楽廻西町,30000000,,,70,,長方形,4.8,140,2005年,鉄骨造,住宅,,南,市道,6.3,商業地域,80,400,2009年第1四半期,,調停・競売等
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,聚楽廻西町,5700000,,,65,,長方形,,25, ,木造,住宅,,南,私道,2.5,第１種住居地域,60,200,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,聚楽廻東町,9500000,,１Ｋ,25,,,,,2005年,ＲＣ,住宅,,,,,商業地域,80,600,2009年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,西ノ京右馬寮町,27000000,,,60,,ほぼ長方形,5.4,85,2009年,木造,住宅,,西,私道,2.7,準工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,西ノ京勧学院町,14000000,,２ＬＤＫ,55,,,,,1984年,ＲＣ,住宅,,,,,近隣商業地域,80,300,2009年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,西ノ京南聖町,28000000,,２ＬＤＫ,55,,,,,2002年,ＲＣ,住宅,,,,,商業地域,80,600,2009年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26104,京都府,京都市中京区,西ノ京南円町,73000000,,,160,,ほぼ長方形,9.8,530,1985年,ＲＣ,住宅、店舗、その他,,東,市道,27.2,商業地域,80,400,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,西ノ京南円町,16000000,,２ＬＤＫ,55,,,,,1975年,ＳＲＣ,住宅,,,,,商業地域,80,400,2009年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,壬生辻町,32000000,,３ＬＤＫ,75,,,,,1998年,ＲＣ,住宅,,,,,準工業地域,60,200,2009年第1四半期,未改装,
不動産取引価格情報,宅地(土地),商業地,26104,京都府,京都市中京区,教業学区,80000000,1600000,,165,480000,ほぼ正方形,12.3,, ,,,,南,市道,15.7,近隣商業地域,80,300,2009年第1四半期,,
不動産取引価格情報,宅地(土地),商業地,26104,京都府,京都市中京区,竹間学区,38000000,2300000,,55,700000,ほぼ長方形,5,, ,,,,北,市道,6.7,近隣商業地域,80,300,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,城巽学区,6800000,,１Ｋ,25,,,,,1991年,ＳＲＣ,住宅,,,,,商業地域,80,700,2009年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,西ノ京北壺井町,26000000,,,90,,ほぼ長方形,4.5,55, ,木造,住宅,,北,市道,6,第１種住居地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26104,京都府,京都市中京区,西ノ京樋ノ口町,15000000,780000,,60,240000,ほぼ長方形,5,, ,,,,南,市道,5.8,準工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26104,京都府,京都市中京区,西ノ京南上合町,17000000,,,40,,ほぼ長方形,3.7,95,1978年,鉄骨造,住宅、店舗,,西,市道,27.4,商業地域,80,400,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,壬生天池町,29000000,,３ＬＤＫ,70,,,,,1999年,ＳＲＣ,住宅,,,,,準工業地域,60,200,2009年第1四半期,未改装,
不動産取引価格情報,宅地(土地),住宅地,26104,京都府,京都市中京区,壬生賀陽御所町,66000000,1700000,,130,500000,ほぼ長方形,17,, ,,,,西,市道,11,準工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,壬生神明町,21000000,,,45,,ほぼ長方形,4.6,95,1990年,ＲＣ,住宅,,北,市道,4.1,準工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,壬生下溝町,5500000,,,60,,不整形,,, ,木造,住宅,,南,市道,4.5,近隣商業地域,80,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,壬生西大竹町,38000000,,,80,,ほぼ長方形,5.4,100,2008年,木造,住宅,,西,市道,6,準工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,壬生森前町,5300000,,１Ｋ,20,,,,,1989年,ＳＲＣ、ＲＣ,住宅,,,,,商業地域,80,600,2009年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,城巽学区,21000000,,２ＬＤＫ,50,,,,,1991年,ＳＲＣ,住宅,,,,,商業地域,80,700,2009年第1四半期,改装済み,
不動産取引価格情報,宅地(土地と建物),商業地,26104,京都府,京都市中京区,銅駝学区,30000000,,,90,,長方形,3,130, ,木造,住宅、店舗,,南,市道,14.1,商業地域,80,400,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,柳池学区,56000000,,３ＬＤＫ,80,,,,,2003年,ＳＲＣ,住宅,,,,,商業地域,80,700,2009年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,柳池学区,28000000,,３ＬＤＫ,60,,,,,2002年,ＲＣ,住宅,,,,,商業地域,80,400,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,銅駝学区,48000000,,３ＬＤＫ,75,,,,,2001年,ＲＣ,住宅,,,,,商業地域,80,400,2009年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,初音学区,28000000,,３ＬＤＫ,55,,,,,2000年,ＲＣ,住宅,,,,,商業地域,80,400,2009年第1四半期,改装済み,
不動産取引価格情報,宅地(土地),住宅地,26104,京都府,京都市中京区,西ノ京月輪町,12000000,570000,,70,170000,ほぼ長方形,8,, ,,,,南,私道,3.5,工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26104,京都府,京都市中京区,西ノ京月輪町,10000000,480000,,70,140000,ほぼ長方形,8,, ,,,,南,私道,3.5,工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,西ノ京中御門西町,30000000,,,85,,長方形,5,100,1994年,木造,住宅,,南,市道,5.9,第１種住居地域,60,200,2009年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,壬生馬場町,160000000,,,230,,長方形,7.1,500,2009年,鉄骨造,共同住宅,,西,私道,4,近隣商業地域,80,300,2009年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26104,京都府,京都市中京区,壬生東土居ノ内町,26000000,750000,,115,230000,長方形,6.2,, ,,,,東,市道,10.8,準工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,壬生森町,8000000,,,35,,長方形,3.6,40, ,木造,住宅,,東,市道,5.7,準工業地域,60,200,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,壬生森町,37000000,,４ＬＤＫ,95,,,,,2003年,ＲＣ,住宅,,,,,商業地域,80,600,2009年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26104,京都府,京都市中京区,乾学区,38000000,,,90,,不整形,5.5,115,1992年,木造,住宅,,東,市道,4.7,商業地域,80,700,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,乾学区,21000000,,６ＬＤＫ,185,,,,,1984年,ＲＣ,住宅,,,,,近隣商業地域,80,300,2009年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,乾学区,4300000,,１Ｋ,25,,,,,1982年,ＲＣ,住宅,,,,,商業地域,80,700,2009年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26104,京都府,京都市中京区,梅屋学区,100000000,,,240,,ほぼ長方形,9,310, ,木造,店舗,,東,市道,6.6,近隣商業地域,80,300,2009年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,梅屋学区,16000000,,１ＬＤＫ,40,,,,,1990年,ＲＣ,住宅,,,,,近隣商業地域,80,300,2009年第1四半期,改装済み,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,初音学区,46000000,,４ＬＤＫ,80,,,,,2002年,ＲＣ,住宅,,,,,商業地域,80,400,2009年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,生祥学区,12000000,,２ＤＫ,35,,,,,1988年,ＲＣ,住宅,,,,,商業地域,80,400,2009年第1四半期,未改装,
