PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地),住宅地,26105,京都府,京都市東山区,泉涌寺東林町,20000000,1000000,,65,310000,長方形,5.3,, ,,,住宅,北,私道,4,準工業地域,60,200,2021年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26105,京都府,京都市東山区,泉涌寺東林町,9800000,,,65,,ほぼ長方形,4.3,60, ,木造,住宅,住宅,東,私道,3.6,第１種中高層住居専用地域,60,200,2021年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26105,京都府,京都市東山区,泉涌寺東林町,5600000,,,90,,ほぼ長方形,9.4,, ,木造,住宅,住宅,南,私道,2.7,準工業地域,60,200,2021年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地),工業地,26105,京都府,京都市東山区,福稲川原町,560000000,800000,,9999,240000,不整形,9999.9,, ,,,その他,南,市道,8,準工業地域,60,200,2021年第1四半期,,
不動産取引価格情報,宅地(土地),工業地,26105,京都府,京都市東山区,福稲下高松町,180000000,800000,,730,240000,不整形,7.8,, ,,,その他,南,市道,8,準工業地域,60,200,2021年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26105,京都府,京都市東山区,一橋学区,170000000,,,200,,ほぼ長方形,6.4,480,2015年,鉄骨造,共同住宅,住宅,東,市道,7.8,近隣商業地域,80,300,2021年第1四半期,,
不動産取引価格情報,中古マンション等,,26105,京都府,京都市東山区,一橋学区,3500000,,１Ｋ,15,,,,,1990年,ＲＣ,住宅,住宅,,,,近隣商業地域,80,300,2021年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26105,京都府,京都市東山区,一橋学区,22000000,,,160,,ほぼ長方形,8,130,1995年,鉄骨造,,その他,西,市道,8,第１種住居地域,60,200,2021年第1四半期,,
不動産取引価格情報,中古マンション等,,26105,京都府,京都市東山区,粟田学区,130000000,,２ＬＤＫ,100,,,,,2006年,ＲＣ,住宅,住宅,,,,第２種住居地域,60,200,2021年第1四半期,未改装,
成約価格情報,宅地(土地と建物),,26105,京都府,京都市東山区,今熊野宝蔵町,39000000,,３ＬＤＫ,80,,,,90, ,木造,,,北,私道,3.9,第１種中高層住居専用地域,60,200,2021年第1四半期,,
