PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,9800000,,１Ｋ,20,,,,,1998年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2019年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,4000000,,１Ｋ,20,,,,,1988年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2019年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,5300000,,１Ｋ,15,,,,,1987年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2019年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,西陣学区,20000000,,２ＤＫ＋Ｓ,50,,,,,1995年,ＲＣ,住宅,住宅,,,,商業地域,80,600,2019年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,西陣学区,45000000,,,140,,長方形,6,135, ,木造,住宅、その他,住宅,東,市道,4,準工業地域,60,200,2019年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,西陣学区,8700000,,１Ｋ,20,,,,,1999年,鉄骨造,住宅,住宅,,,,商業地域,80,600,2019年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,春日学区,46000000,,３ＬＤＫ,70,,,,,1997年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2019年第1四半期,改装済み,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,桃薗学区,110000000,,,450,,不整形,7,310, ,木造,住宅、店舗,住宅,南,市道,4.4,準工業地域,60,200,2019年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,40000000,,３ＬＤＫ,70,,,,,1998年,ＲＣ,住宅,住宅,,,,商業地域,80,600,2019年第1四半期,改装済み,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,10000000,,１Ｋ,20,,,,,1997年,ＲＣ,住宅,その他,,,,商業地域,80,600,2019年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,8500000,,２ＤＫ,30,,,,,1981年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2019年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,4000000,,,15,,,,,1988年,ＳＲＣ,住宅,,,,,商業地域,80,600,2019年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,桃薗学区,550000000,,,340,,長方形,11.8,940,2019年,ＲＣ,共同住宅,住宅,北,市道,5.8,準工業地域,60,300,2019年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,桃薗学区,5000000,,,45,,長方形,10,35,1974年,木造,住宅,その他,西,私道,2,準工業地域,60,200,2019年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,室町学区,39000000,,,80,,長方形,6,145,1989年,鉄骨造,住宅、事務所,住宅,東,市道,4.5,第２種住居地域,60,200,2019年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,室町学区,30000000,,,70,,長方形,5.5,80, ,木造,住宅,住宅,北,私道,4,第２種住居地域,60,200,2019年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26102,京都府,京都市上京区,室町学区,50000000,,,45,,長方形,3.9,120,1985年,鉄骨造,店舗,店舗,南,府道,17,商業地域,80,600,2019年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,室町学区,4100000,,１Ｋ,15,,,,,1990年,ＲＣ,住宅,住宅,,,,第１種住居地域,60,200,2019年第1四半期,未改装,
