PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,聚楽廻中町,18000000,,,50,,ほぼ長方形,5.7,60, ,木造,住宅,その他,南,私道,2.9,第１種住居地域,60,200,2024年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,西ノ京右馬寮町,48000000,,３ＬＤＫ,70,,,,,2011年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2024年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,西ノ京下合町,38000000,,３ＬＤＫ,60,,,,,2007年,ＲＣ,住宅,住宅,,,,商業地域,80,500,2024年第1四半期,改装済み,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,西ノ京南聖町,70000000,,,130,,ほぼ正方形,12,120,1991年,木造,住宅,住宅,東,市道,5,近隣商業地域,80,300,2024年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,西ノ京原町,23000000,,,55,,ほぼ長方形,4.2,70, ,,住宅,その他,北,市道,7,準工業地域,60,200,2024年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,西ノ京南円町,12000000,,１Ｒ,35,,,,,1975年,ＳＲＣ,,住宅,,,,商業地域,80,400,2024年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,西ノ京南円町,9100000,,１ＤＫ,35,,,,,1975年,ＳＲＣ,,住宅,,,,商業地域,80,400,2024年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26104,京都府,京都市中京区,壬生高樋町,15000000,,,40,,ほぼ長方形,4.6,70,1979年,木造,住宅,住宅,北,市道,6,準工業地域,60,200,2024年第1四半期,,
不動産取引価格情報,中古マンション等,,26104,京都府,京都市中京区,壬生辻町,48000000,,３ＬＤＫ,70,,,,,1998年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2024年第1四半期,改装済み,
成約価格情報,宅地(土地と建物),,26104,京都府,京都市中京区,聚楽廻西町,63000000,,５ＤＫ,145,,,,125,1980年,木造,,,北,公道,6.2,第１種住居地域,60,200,2024年第1四半期,,
