PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,小山西御所町,26000000,,,100,,不整形,6.8,90,2017年,木造,住宅,住宅,南東,私道,6,第１種中高層住居専用地域,60,200,2017年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,小山中ノ川町,5000000,,,65,,長方形,3.6,85,1996年,木造,住宅,住宅,西,私道,5,第１種中高層住居専用地域,60,200,2017年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,小山西御所町,28000000,,,100,,ほぼ台形,9.7,100,2017年,木造,住宅,住宅,北東,道路,6,第１種中高層住居専用地域,60,200,2017年第1四半期,,
不動産取引価格情報,中古マンション等,,26110,京都府,京都市山科区,椥辻草海道町,35000000,,４ＬＤＫ,95,,,,,2001年,ＲＣ,住宅,住宅,,,,商業地域,80,600,2017年第1四半期,改装済み,
不動産取引価格情報,中古マンション等,,26110,京都府,京都市山科区,椥辻草海道町,24000000,,４ＬＤＫ,75,,,,,2001年,ＲＣ,住宅,住宅,,,,商業地域,80,600,2017年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26110,京都府,京都市山科区,椥辻西浦町,25000000,,２ＬＤＫ,60,,,,,2010年,ＲＣ,住宅,住宅,,,,第２種住居地域,60,200,2017年第1四半期,改装済み,
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,西野野色町,24000000,,,90,,ほぼ長方形,7.8,95,2017年,木造,住宅,住宅,南,市道,5,第１種中高層住居専用地域,60,200,2017年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,西野野色町,33000000,,,85,,ほぼ正方形,10,95,2017年,木造,住宅,住宅,東,市道,6,第１種中高層住居専用地域,60,200,2017年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,西野野色町,26000000,,,125,,不整形,2,100,2016年,木造,住宅,住宅,南,市道,4.2,第１種中高層住居専用地域,60,200,2017年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,西野野色町,22000000,,,135,,袋地等,,95,2016年,木造,住宅,,南,市道,5,第１種中高層住居専用地域,60,200,2017年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,西野山欠ノ上町,30000000,,,100,,長方形,8.4,100,2016年,木造,住宅,住宅,南,市道,6,第１種中高層住居専用地域,60,200,2017年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26110,京都府,京都市山科区,西野山欠ノ上町,27000000,,,90,,ほぼ長方形,8.8,85,2017年,木造,住宅,住宅,北,道路,6,準工業地域,60,200,2017年第1四半期,,
