PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,中古マンション等,,26108,京都府,京都市右京区,太秦蜂岡町,21000000,,３ＬＤＫ,80,,,,,1995年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60,200,2012年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦樋ノ内町,27000000,,,55,,ほぼ長方形,5.8,85,2012年,木造,住宅,,東,府道,9.4,第１種住居地域,60,200,2012年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦堀ケ内町,15000000,,,85,,ほぼ正方形,7.8,45, ,木造,住宅,,北,私道,4,第１種住居地域,50,200,2012年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,太秦堀ケ内町,40000000,690000,,195,210000,ほぼ長方形,11.6,, ,,,,南,私道,6,第１種住居地域,60,200,2012年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦松本町,26000000,,,55,,長方形,4.2,80,2011年,木造,住宅,,南,私道,5,第１種住居地域,60,200,2012年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,宇多野御池町,160000000,530000,,990,160000,ほぼ台形,26,, ,,,,西,市道,4.7,第１種低層住居専用地域,50,80,2012年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,宇多野御池町,18000000,,,120,,ほぼ長方形,6.2,75,1969年,木造,住宅,,北,私道,4,第１種低層住居専用地域,50,80,2012年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,梅津坂本町,30000000,,,75,,長方形,6.1,80,2012年,木造,住宅,,北東,私道,6,第１種中高層住居専用地域,60,200,2012年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,梅津坂本町,29000000,,,70,,ほぼ長方形,8.8,85,2012年,木造,住宅,,南,私道,6,第１種中高層住居専用地域,60,200,2012年第1四半期,,隣地の購入
不動産取引価格情報,中古マンション等,,26108,京都府,京都市右京区,梅津罧原町,20000000,,３ＬＤＫ,70,,,,,2003年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60,200,2012年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,西院下花田町,21000000,,,45,,長方形,4.1,70,2012年,木造,住宅,,東,私道,2.6,準工業地域,60,200,2012年第1四半期,,私道を含む取引
不動産取引価格情報,中古マンション等,,26108,京都府,京都市右京区,西院高田町,27000000,,３ＬＤＫ,70,,,,,2006年,ＲＣ,住宅,,,,,準工業地域,60,300,2012年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,嵯峨釈迦堂門前裏柳町,75000000,,,440,,不整形,4.5,190,2002年,軽量鉄骨造,住宅,,北東,府道,6.3,第１種低層住居専用地域,40,60,2012年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,嵯峨釈迦堂門前裏柳町,37000000,530000,,230,160000,ほぼ長方形,13.3,, ,,,,北,道路,6,第１種低層住居専用地域,30,50,2012年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,嵯峨天龍寺椎野町,23000000,,,55,,ほぼ長方形,3.6,75,2012年,木造,住宅,,北,私道,5,第１種中高層住居専用地域,60,200,2012年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,嵯峨天龍寺北造路町,16000000,640000,,80,190000,ほぼ長方形,4.8,, ,,,,北,私道,5,第１種中高層住居専用地域,60,200,2012年第1四半期,,
