PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,27000000,,３ＬＤＫ,65,,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2016年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,小川学区,11000000,,１Ｋ,25,,,,,2007年,ＲＣ,住宅,,,,,商業地域,80,600,2016年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,西陣学区,43000000,,,70,,ほぼ長方形,6.4,90, ,木造,住宅,,南,市道,4,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,春日学区,13000000,,１Ｋ,20,,,,,2002年,ＲＣ,住宅,住宅,,,,商業地域,80,600,2016年第1四半期,改装済み,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,桃薗学区,8300000,,,60,,ほぼ長方形,7,75, ,木造,住宅,住宅,西,私道,4,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,18000000,,３ＬＤＫ,55,,,,,1981年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2016年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,6200000,,１Ｋ,25,,,,,1992年,ＳＲＣ,住宅,その他,,,,商業地域,80,600,2016年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,14000000,,２ＤＫ,40,,,,,1986年,ＳＲＣ,住宅,その他,,,,商業地域,80,600,2016年第1四半期,改装済み,
不動産取引価格情報,宅地(土地),住宅地,26102,京都府,京都市上京区,桃薗学区,85000000,770000,,360,230000,不整形,7.5,, ,,,住宅,南,市道,6.2,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,桃薗学区,80000000,,,290,,ほぼ長方形,9.8,310, ,木造,倉庫、店舗,住宅,南,市道,4.6,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,桃薗学区,12000000,,,35,,長方形,7.8,60, ,木造,住宅,店舗,西,私道,2,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,成逸学区,12000000,,,65,,ほぼ台形,7,40, ,木造,工場,,接面道路無,,,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26102,京都府,京都市上京区,室町学区,37000000,1500000,,80,450000,ほぼ長方形,4.7,, ,,,その他,東,市道,9,第２種中高層住居専用地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,12000000,,,60,,ほぼ正方形,,60, ,木造,住宅,住宅,北,私道,2,第１種住居地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,32000000,,,50,,ほぼ整形,5,80,2016年,木造,住宅,住宅,東,私道,6,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,80000000,,,110,,不整形,6.9,165,2016年,木造,住宅,住宅,南,私道,6,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,28000000,,,135,,ほぼ長方形,4.2,65,1975年,,,住宅,東,市道,5.8,第１種住居地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,44000000,,,115,,ほぼ整形,,100,2016年,木造,住宅,住宅,東,私道,2.8,第１種住居地域,60,200,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,仁和学区,15000000,,,65,,ほぼ長方形,5,50, ,木造,住宅,住宅,北,市道,6,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,仁和学区,17000000,,３ＬＤＫ,70,,,,,1989年,ＲＣ,住宅,住宅,,,,商業地域,80,400,2016年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26102,京都府,京都市上京区,仁和学区,29000000,,,55,,ほぼ長方形,4.9,145,1979年,鉄骨造,事務所、店舗,その他,南,市道,22,商業地域,80,400,2016年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,中立学区,19000000,,,45,,長方形,4.3,50,1977年,木造,住宅,住宅,北,私道,4,第２種住居地域,60,200,2016年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,中立学区,28000000,,２ＬＤＫ,65,,,,,1976年,ＲＣ,住宅,住宅,,,,第２種住居地域,60,200,2016年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,中立学区,13000000,,１ＤＫ,45,,,,,1978年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2016年第1四半期,改装済み,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,中立学区,15000000,,１Ｋ,25,,,,,2007年,ＲＣ,住宅,住宅,,,,商業地域,80,600,2016年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26102,京都府,京都市上京区,正親学区,30000000,,,200,,長方形,6.2,190, ,木造,住宅、店舗,住宅,北,市道,4.4,準工業地域,60,200,2016年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,聚楽学区,8200000,,１Ｋ,15,,,,,1989年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2016年第1四半期,,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,聚楽学区,5000000,,１Ｋ,15,,,,,1989年,ＳＲＣ,住宅,住宅,,,,商業地域,80,600,2016年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26102,京都府,京都市上京区,聚楽学区,22000000,,２ＤＫ,55,,,,,1989年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2016年第1四半期,改装済み,
