PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦木ノ下町,37000000,,,90,,ほぼ長方形,6.4,90,2010年,木造,住宅,,南,市道,6,工業地域,60,200,2010年第1四半期,,
不動産取引価格情報,中古マンション等,,26108,京都府,京都市右京区,太秦蜂岡町,27000000,,３ＬＤＫ,70,,,,,2010年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60,200,2010年第1四半期,未改装,
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,太秦森ケ東町,19000000,760000,,85,230000,ほぼ長方形,5.2,, ,,,,東,私道,5,第１種住居地域,60,200,2010年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦森ケ東町,26000000,,,60,,ほぼ長方形,4.7,80,2010年,木造,住宅,,北,私道,5,第１種住居地域,60,200,2010年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,梅津罧原町,4300000,,,35,,ほぼ長方形,3.6,50,1973年,木造,住宅,,北,私道,4,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,西院下花田町,9800000,,,60,,ほぼ整形,5,70,1981年,木造,住宅,,北,私道,2,準工業地域,60,200,2010年第1四半期,,私道を含む取引
不動産取引価格情報,中古マンション等,,26108,京都府,京都市右京区,西院小米町,23000000,,３ＬＤＫ,65,,,,,2001年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60,200,2010年第1四半期,改装済み,
不動産取引価格情報,宅地(土地),工業地,26108,京都府,京都市右京区,西院六反田町,300000000,540000,,1800,160000,ほぼ長方形,33.4,, ,,,,西,市道,8,工業地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,嵯峨朝日町,10000000,270000,,125,83000,ほぼ長方形,,, ,,,,北,私道,4.5,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,中古マンション等,,26108,京都府,京都市右京区,嵯峨朝日町,11000000,,３ＬＤＫ,65,,,,,1988年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60,200,2010年第1四半期,未改装,
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,嵯峨朝日町,23000000,290000,,260,89000,不整形,10,, ,,,,北,私道,4,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,嵯峨石ケ坪町,34000000,,,90,,長方形,10.1,95,2010年,木造,住宅,,北,私道,6,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,嵯峨石ケ坪町,15000000,,,40,,ほぼ長方形,5,80,1996年,木造,住宅,,西,私道,4.5,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,嵯峨野千代ノ道町,18000000,,,50,,ほぼ長方形,4.5,105,1985年,木造,住宅,,東,私道,4,準工業地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,嵯峨野投渕町,28000000,,,80,,ほぼ長方形,7,90,2010年,木造,住宅,,北,私道,5,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,嵯峨野西ノ藤町,16000000,,,60,,ほぼ長方形,4,65,1976年,木造,住宅,,北東,私道,5,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26108,京都府,京都市右京区,嵯峨広沢南下馬野町,64000000,,,125,,ほぼ台形,8.7,,2010年,木造,,,南,市道,20,第２種住居地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,谷口垣ノ内町,27000000,,,165,,長方形,14.5,130,1986年,木造,住宅、店舗,,東,市道,9,第１種低層住居専用地域,50,80,2010年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,鳴滝音戸山町,35000000,,,320,,不整形,3,100,2010年,木造,住宅,,東,市道,5.2,第１種低層住居専用地域,40,60,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,西京極畔勝町,36000000,,,110,,不整形,,90,2010年,木造,住宅,,東,私道,6,工業地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,鳴滝蓮花寺町,9100000,,,75,,ほぼ長方形,6.5,50,1980年,木造,住宅,,南,私道,4,第１種低層住居専用地域,50,80,2010年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地),住宅地,26108,京都府,京都市右京区,花園岡ノ本町,14000000,350000,,130,110000,ほぼ整形,11.2,, ,,,,東,府道,7.5,第１種低層住居専用地域,50,80,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,山ノ内宮前町,50000000,,,530,,不整形,9.2,165,1978年,木造,住宅,,南,私道,3.6,工業地域,60,200,2010年第1四半期,,私道を含む取引
不動産取引価格情報,林地,,26108,京都府,京都市右京区,京北芹生町,4800000,,,8888,,,,, ,,,,,,,,,,2010年第1四半期,,
不動産取引価格情報,林地,,26108,京都府,京都市右京区,京北細野町,250000,,,460,,,,, ,,,,,,,,,,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦三尾町,44000000,,,250,,ほぼ台形,,120,2010年,木造,住宅,,西,市道,6,第１種低層住居専用地域,40,60,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦御所ノ内町,30000000,,,60,,ほぼ長方形,6.5,75,2010年,木造,住宅,,西,私道,6,第１種住居地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦御所ノ内町,18000000,,,75,,ほぼ台形,7.8,80,1976年,木造,住宅,,南,市道,6.5,準工業地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦皆正寺町,26000000,,,55,,ほぼ台形,4,90,2010年,木造,住宅,,南,市道,4,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦門田町,29000000,,,80,,ほぼ長方形,5.4,80,2006年,木造,住宅,,東,私道,4,第１種住居地域,60,200,2010年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,太秦百合ケ本町,24000000,,,75,,ほぼ長方形,5,125,1995年,木造,住宅,,北東,市道,6,第１種中高層住居専用地域,60,200,2010年第1四半期,,
不動産取引価格情報,中古マンション等,,26108,京都府,京都市右京区,梅ケ畑高鼻町,5000000,,２ＬＤＫ,60,,,,,1995年,ＲＣ,住宅,,,,,第１種住居地域,60,200,2010年第1四半期,改装済み,
不動産取引価格情報,宅地(土地と建物),住宅地,26108,京都府,京都市右京区,宇多野法安寺町,18000000,,,65,,ほぼ台形,10.6,115,1993年,木造,住宅,,北東,道路,6,第１種低層住居専用地域,50,80,2010年第1四半期,,
