PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,出雲路松ノ下町,200000000,1600000,,410,480000,ほぼ台形,21,, ,,,,北東,市道,9,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,上賀茂朝露ケ原町,30000000,,３ＬＤＫ,65,,,,,2002年,ＲＣ,住宅,,,,,第１種住居地域,60,200,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),商業地,26101,京都府,京都市北区,小山東元町,15000000,,,50,,ほぼ長方形,3,65,1979年,木造,住宅、店舗,,北,市道,22,第２種住居地域,60,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,紫竹西野山町,31000000,870000,,120,260000,ほぼ長方形,8.2,, ,,,,南東,市道,5.7,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,西賀茂上庄田町,19000000,,,190,,,,105,1981年,鉄骨造,住宅,,,,,第１種低層住居専用地域,40,60,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,平野八丁柳町,48000000,,,160,,ほぼ長方形,14.5,135,1967年,木造,住宅,,西,私道,2.7,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野上柳町,70000000,,,125,,長方形,6.3,125,2003年,木造,住宅,,北,市道,6,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮南林町,25000000,,,60,,不整形,4,100,1994年,木造,住宅,,南,市道,5.8,第１種中高層住居専用地域,60,200,2008年第1四半期,,私道を含む取引
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,大宮開町,12000000,,３ＬＤＫ,55,,,,,1978年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60,200,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,上賀茂中ノ坂町,24000000,,,120,,不整形,6,95,1976年,木造,住宅,,,,,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,衣笠赤阪町,44000000,,,180,,ほぼ長方形,10.5,125,2008年,木造,住宅,,北東,市道,5.7,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,衣笠御所ノ内町,23000000,,１ＤＫ,50,,,,,2006年,ＲＣ,住宅,,,,,第２種住居地域,60,300,2008年第1四半期,未改装,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,衣笠大祓町,15000000,,２ＬＤＫ,60,,,,,1999年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60,200,2008年第1四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大将軍坂田町,36000000,,,100,,ほぼ長方形,7,90,2007年,木造,住宅,,東,私道,2.6,第１種中高層住居専用地域,60,200,2008年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,等持院北町,13000000,,,60,,ほぼ長方形,4.2,30, ,木造,住宅,,東,私道,4,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,等持院東町,71000000,1200000,,190,370000,ほぼ長方形,11,, ,,,,東,市道,10.5,第２種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,西賀茂柿ノ木町,45000000,,,110,,長方形,7.4,85,2008年,木造,住宅,,北東,市道,6,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野上野町,20000000,,,60,,ほぼ台形,5.6,70,1984年,木造,住宅,,南,私道,5,第１種住居地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮玄琢南町,21000000,,,150,,不整形,14,55,1966年,ＲＣ,住宅,,南東,私道,5,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,上賀茂壱町口町,19000000,420000,,150,130000,不整形,19,, ,,,,南東,私道,4,第１種低層住居専用地域,40,60,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,上賀茂今井河原町,29000000,,,70,,台形,6.4,80,1979年,木造,住宅,,北東,市道,7.5,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,上賀茂本山,33000000,640000,,170,190000,不整形,4.6,, ,,,,西,市道,5.5,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,小山西大野町,5900000,,１Ｋ,15,,,,,1988年,ＲＣ,住宅,,,,,近隣商業地域,80,200,2008年第1四半期,改装済み,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫竹牛若町,33000000,,,90,,ほぼ長方形,5.6,95, ,木造,住宅,,北,市道,7.2,第１種住居地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫竹桃ノ本町,18000000,,,65,,ほぼ長方形,4.5,70,1978年,木造,住宅,,西,市道,2.9,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,鷹峯旧土居町,6000000,,,75,,ほぼ長方形,8.2,60,1963年,木造,住宅,,北西,私道,3.6,第１種低層住居専用地域,60,100,2008年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),商業地,26101,京都府,京都市北区,大将軍東鷹司町,24000000,,,70,,不整形,,170,1990年,鉄骨造,事務所,,西,市道,27,近隣商業地域,80,300,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大将軍東鷹司町,4200000,,,60,,不整形,2,60, ,,住宅,,南,市道,4.5,第１種中高層住居専用地域,60,200,2008年第1四半期,,調停・競売等
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,鷹峯黒門町,12000000,,,80,,,4.8,65,1991年,木造,住宅,,北西,私道,5,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,鷹峯藤林町,15000000,830000,,60,250000,ほぼ長方形,,, ,,,,北東,私道,2.8,第１種低層住居専用地域,60,100,2008年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野下柏野町,12000000,,,100,,,,110, ,木造,住宅、工場,,,,,準工業地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野中柏野町,7200000,,,55,,長方形,4.8,55,1978年,木造,住宅,,西,私道,,準工業地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野下築山町,21000000,,,125,,ほぼ台形,7,85,1996年,木造,住宅,,西,私道,4,準工業地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,紫野東藤ノ森町,31000000,880000,,115,270000,ほぼ長方形,6,, ,,,,西,市道,4.2,準工業地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野南舟岡町,35000000,,,120,,ほぼ長方形,8,150,1992年,鉄骨造,共同住宅,,西,市道,6.9,第１種住居地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮玄琢北東町,40000000,,,150,,ほぼ長方形,5.3,110,2008年,木造,住宅,,西,私道,5,第１種低層住居専用地域,60,100,2008年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮玄琢北東町,40000000,,,150,,長方形,6.8,110,2008年,木造,住宅,,西,私道,5,第１種低層住居専用地域,60,100,2008年第1四半期,,私道を含む取引
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮一ノ井町,37000000,,,100,,ほぼ長方形,6,85,2008年,木造,住宅,,南,市道,5.6,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,衣笠北天神森町,32000000,810000,,130,240000,ほぼ長方形,7,, ,,,,東,市道,6,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,小山上花ノ木町,57000000,,,80,,ほぼ長方形,5.2,80,2008年,木造,住宅,,東,市道,7.4,第１種低層住居専用地域,60,100,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫竹西北町,31000000,,,50,,長方形,5.2,85,2002年,木造,住宅,,北,私道,6,第１種住居地域,60,200,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,西賀茂北山ノ森町,8500000,,,60,,ほぼ長方形,4.4,45,1976年,木造,住宅,,南東,市道,6,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,平野上八丁柳町,23000000,,,110,,,,135,1992年,木造,,,北,私道,4,第１種低層住居専用地域,50,80,2008年第1四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,大北山原谷乾町,2500000,200000,,40,62000,不整形,4.6,, ,,,,東,私道,,市街化調整区域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,大北山原谷乾町,22000000,200000,,360,61000,不整形,28.5,, ,,,,北西,市道,11.9,準工業地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大北山原谷乾町,29000000,,,145,,ほぼ台形,14.3,110,2008年,木造,住宅,,南東,市道,6,準工業地域,60,200,2008年第2四半期,,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,大北山長谷町,28000000,,４ＬＤＫ,150,,,,,1993年,ＲＣ,住宅,,,,,準工業地域,60,200,2008年第2四半期,改装済み,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,大北山長谷町,28000000,,,150,,,,,1993年,ＲＣ,住宅,,,,,準工業地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮西総門口町,26000000,,,100,,ほぼ長方形,3.9,80,1974年,軽量鉄骨造,住宅,,北,市道,8,第１種低層住居専用地域,50,80,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,上賀茂朝露ケ原町,39000000,,,85,,ほぼ長方形,5.5,95,2008年,木造,住宅,,西,私道,4.2,近隣商業地域,80,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,衣笠東開キ町,14000000,,,65,,ほぼ正方形,3.5,80,1973年,木造,住宅,,南,私道,4,第１種中高層住居専用地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,小山西玄以町,42000000,,,100,,ほぼ長方形,5,100,2002年,木造,住宅,,北,市道,5.7,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,小山東大野町,10000000,,,75,,ほぼ長方形,4,65, ,木造,住宅,,南,市道,5.9,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,等持院西町,6200000,250000,,80,75000,ほぼ整形,3.6,, ,,,,北,私道,,第１種低層住居専用地域,50,80,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,等持院西町,17000000,,,55,,,,160,1961年,木造,住宅、事務所,,南,市道,5,第１種低層住居専用地域,50,80,2008年第2四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,紫野上柳町,54000000,1400000,,125,420000,長方形,6.3,, ,,,,北,市道,5.9,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野郷ノ上町,12000000,,,65,,ほぼ長方形,4.5,60, ,木造,住宅,,北,市道,4.4,第１種住居地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野北舟岡町,80000000,,,310,,台形,16,95, ,木造,住宅,,北東,市道,5.9,第１種住居地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,大宮西小野堀町,35000000,,,65,,ほぼ長方形,7,80,2008年,木造,住宅,,西,市道,6,第１種中高層住居専用地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,上賀茂菖蒲園町,54000000,,,115,,ほぼ長方形,6.6,90,2007年,木造,住宅,,東,市道,6.3,第１種低層住居専用地域,50,80,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,衣笠赤阪町,40000000,,,170,,長方形,8.9,125,2008年,木造,住宅,,北西,私道,,第１種低層住居専用地域,50,80,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26101,京都府,京都市北区,衣笠御所ノ内町,16000000,,,50,,ほぼ台形,3.8,60,1974年,木造,住宅,,南,市道,6,第２種住居地域,60,300,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,衣笠開キ町,12000000,,,45,,ほぼ長方形,4.7,50,1966年,木造,住宅,,北,私道,3.8,第１種低層住居専用地域,50,80,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),商業地,26101,京都府,京都市北区,小山北上総町,25000000,,,50,,ほぼ長方形,6.7,30, ,木造,住宅,,西,市道,6,近隣商業地域,80,300,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,小山北玄以町,58000000,,,125,,ほぼ長方形,5,110,2008年,木造,住宅,,北,市道,5.8,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫竹上芝本町,37000000,,,135,,長方形,,155,1970年,木造,住宅,,南,市道,5.8,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫竹下竹殿町,47000000,,,110,,長方形,5.2,105,2008年,木造,住宅,,北,市道,10.7,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,大将軍一条町,24000000,1200000,,65,370000,ほぼ整形,11.5,, ,,,,東,市道,5.8,第１種中高層住居専用地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野上若草町,34000000,,,165,,ほぼ整形,,125, ,木造,店舗,,西,市道,5.9,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地),商業地,26101,京都府,京都市北区,小山西花池町,120000000,1600000,,230,500000,ほぼ長方形,27,, ,,,,南,市道,37,近隣商業地域,80,300,2008年第2四半期,,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,紫竹下高才町,27000000,,３ＬＤＫ,65,,,,,1996年,ＲＣ,住宅,,,,,近隣商業地域,80,300,2008年第2四半期,未改装,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,紫竹下高才町,30000000,,３ＬＤＫ,65,,,,,1996年,ＲＣ,住宅,,,,,近隣商業地域,80,300,2008年第2四半期,未改装,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,紫竹西高縄町,58000000,650000,,300,200000,不整形,5.6,, ,,,,北,市道,5.4,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,紫竹桃ノ本町,30000000,1100000,,90,330000,ほぼ長方形,5.9,, ,,,,東,市道,8,第１種低層住居専用地域,60,100,2008年第2四半期,,
不動産取引価格情報,宅地(土地),住宅地,26101,京都府,京都市北区,西賀茂蟹ケ坂町,13000000,430000,,100,130000,長方形,7.7,, ,,,,西,市道,4.4,第１種低層住居専用地域,50,80,2008年第2四半期,,
不動産取引価格情報,中古マンション等,,26101,京都府,京都市北区,紫野雲林院町,34000000,,３ＬＤＫ,80,,,,,2002年,ＲＣ,住宅,,,,,準工業地域,60,200,2008年第2四半期,未改装,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野上柏野町,35000000,,,80,,ほぼ長方形,5.2,85,2008年,木造,住宅,,南,市道,3.9,準工業地域,60,200,2008年第2四半期,,
不動産取引価格情報,宅地(土地と建物),住宅地,26101,京都府,京都市北区,紫野下柏野町,18000000,,,100,,長方形,,110, ,木造,住宅、工場,,南,私道,,準工業地域,60,200,2008年第2四半期,,
